date,hour,pollution
2014-04-07,2,62.99999999999998
2014-04-07,3,70
2014-04-07,4,73.99999999999997
2014-04-07,5,80.00000000000003
2014-04-07,6,87.00000000000003
2014-04-07,7,93
2014-04-07,8,104.99999999999997
2014-04-07,9,92.00000000000003
2014-04-07,10,102.99999999999999
2014-04-07,11,97.00000000000004
2014-04-07,12,109.99999999999997
2014-04-07,13,92.00000000000003
2014-04-07,14,93
2014-04-07,15,97.00000000000004
2014-04-07,16,94.99999999999999
2014-04-07,17,87.99999999999999
2014-04-07,18,97.99999999999999
2014-04-07,19,104.99999999999997
2014-04-07,20,110.99999999999996
2014-04-07,21,123.00000000000003
2014-04-07,22,146.99999999999994
2014-04-07,23,155
2014-04-08,0,166.00000000000006
2014-04-08,1,194
2014-04-08,2,191
2014-04-08,3,180.00000000000006
2014-04-08,4,187
2014-04-08,5,194.99999999999991
2014-04-08,6,174.00000000000009
2014-04-08,7,170.99999999999994
2014-04-08,8,180.99999999999997
2014-04-08,9,193.00000000000003
2014-04-08,10,196
2014-04-08,11,198.99999999999991
2014-04-08,12,205.99999999999994
2014-04-08,13,174.99999999999991
2014-04-08,14,158
2014-04-08,15,151.99999999999997
2014-04-08,16,158
2014-04-08,17,138.99999999999994
2014-04-08,18,137.99999999999997
2014-04-08,19,151
2014-04-08,20,145.99999999999997
2014-04-08,21,138.99999999999994
2014-04-08,22,136.00000000000003
2014-04-08,23,137.99999999999997
2014-04-09,0,136.00000000000003
2014-04-09,1,136.00000000000003
2014-04-09,2,140.00000000000003
2014-04-09,3,145
2014-04-09,4,146.99999999999994
2014-04-09,5,151
2014-04-09,6,153.00000000000006
2014-04-09,7,196
2014-04-09,8,182.00000000000009
2014-04-09,9,162
2014-04-09,10,163.99999999999994
2014-04-09,11,132.99999999999997
2014-04-09,12,61.99999999999999
2014-04-09,13,60.00000000000001
2014-04-09,14,48.99999999999999
2014-04-09,15,61.99999999999999
2014-04-09,16,56.00000000000001
2014-04-09,17,64.99999999999997
2014-04-09,18,73.00000000000003
2014-04-09,19,80.00000000000003
2014-04-09,20,579.9999999999998
2014-04-09,21,216.99999999999997
2014-04-09,22,158.99999999999994
2014-04-09,23,180.99999999999997
2014-04-10,0,165.00000000000006
2014-04-10,1,174.99999999999991
2014-04-10,2,112.00000000000003
2014-04-10,3,100.99999999999996
2014-04-10,4,110.99999999999996
2014-04-10,5,102.00000000000001
2014-04-10,6,105.99999999999996
2014-04-10,7,94.99999999999999
2014-04-10,8,100.99999999999996
2014-04-10,9,87.99999999999999
2014-04-10,10,125
2014-04-10,11,93
2014-04-10,12,71
2014-04-10,13,73.99999999999997
2014-04-10,14,68.00000000000001
2014-04-10,15,0
2014-04-10,16,50.999999999999986
2014-04-10,17,61.99999999999999
2014-04-10,18,63.999999999999986
2014-04-10,19,65.99999999999997
2014-04-10,20,62.99999999999998
2014-04-10,21,64.99999999999997
2014-04-10,22,71.99999999999999
2014-04-10,23,67.00000000000001
2014-04-11,0,50.999999999999986
2014-04-11,1,67.00000000000001
2014-04-11,2,63.999999999999986
2014-04-11,3,71
2014-04-11,4,76.00000000000001
2014-04-11,5,69.00000000000003
2014-04-11,6,69.00000000000003
2014-04-11,7,76.00000000000001
2014-04-11,8,47.99999999999999
2014-04-11,9,45.99999999999999
2014-04-11,10,47.00000000000001
2014-04-11,11,40.999999999999986
2014-04-11,12,40.00000000000001
2014-04-11,13,42.99999999999999
2014-04-11,14,35.99999999999998
2014-04-11,15,40.999999999999986
2014-04-11,16,38.99999999999998
2014-04-11,17,52.00000000000001
2014-04-11,18,58.999999999999986
2014-04-11,19,60.00000000000001
2014-04-11,20,68.00000000000001
2014-04-11,21,82.99999999999999
2014-04-11,22,102.99999999999999
2014-04-11,23,97.99999999999999
2014-04-12,0,78
2014-04-12,1,82.00000000000003
2014-04-12,2,87.99999999999999
2014-04-12,3,96
2014-04-12,4,118.00000000000003
2014-04-12,5,127.99999999999997
2014-04-12,6,143
2014-04-12,7,158
2014-04-12,8,143
2014-04-12,9,190
2014-04-12,10,151
2014-04-12,11,187
2014-04-12,12,114.00000000000001
2014-04-12,13,87.99999999999999
2014-04-12,14,78
2014-04-12,15,75
2014-04-12,16,89
2014-04-12,17,91.00000000000001
2014-04-12,18,109.00000000000004
2014-04-12,19,118.99999999999997
2014-04-12,20,118.99999999999997
2014-04-12,21,109.99999999999997
2014-04-12,22,120.00000000000003
2014-04-12,23,155
2014-04-13,0,120.00000000000003
2014-04-13,1,127.99999999999997
2014-04-13,2,130.99999999999997
2014-04-13,3,141.99999999999994
2014-04-13,4,143.99999999999997
2014-04-13,5,150
2014-04-13,6,151
2014-04-13,7,148.99999999999997
2014-04-13,8,157.00000000000003
2014-04-13,9,173
2014-04-13,10,182.00000000000009
2014-04-13,11,188.00000000000003
2014-04-13,12,174.99999999999991
2014-04-13,13,166.99999999999997
2014-04-13,14,162
2014-04-13,15,157.00000000000003
2014-04-13,16,146.99999999999994
2014-04-13,17,157.00000000000003
2014-04-13,18,158.99999999999994
2014-04-13,19,134.00000000000003
2014-04-13,20,136.00000000000003
2014-04-13,21,158
2014-04-13,22,186.00000000000003
2014-04-13,23,230.99999999999997
2014-04-14,0,253.99999999999991
2014-04-14,1,248.9999999999999
2014-04-14,2,262.00000000000006
2014-04-14,3,282
2014-04-14,4,279.9999999999999
2014-04-14,5,268
2014-04-14,6,254.99999999999994
2014-04-14,7,247.00000000000009
2014-04-14,8,244.0000000000001
2014-04-14,9,270.00000000000006
2014-04-14,10,279.9999999999999
2014-04-14,11,274.0000000000001
2014-04-14,12,279.9999999999999
2014-04-14,13,266.00000000000006
2014-04-14,14,238.99999999999997
2014-04-14,15,225.00000000000009
2014-04-14,16,0
2014-04-14,17,0
2014-04-14,18,224
2014-04-14,19,246.00000000000006
2014-04-14,20,252.00000000000003
2014-04-14,21,274.0000000000001
2014-04-14,22,187
2014-04-14,23,80.00000000000003
2014-04-15,0,56.00000000000001
2014-04-15,1,55.00000000000002
2014-04-15,2,55.00000000000002
2014-04-15,3,56.999999999999986
2014-04-15,4,67.00000000000001
2014-04-15,5,69.00000000000003
2014-04-15,6,78
2014-04-15,7,82.99999999999999
2014-04-15,8,104.99999999999997
2014-04-15,9,112.00000000000003
2014-04-15,10,103.99999999999997
2014-04-15,11,102.99999999999999
2014-04-15,12,93
2014-04-15,13,105.99999999999996
2014-04-15,14,53.00000000000001
2014-04-15,15,54.000000000000014
2014-04-15,16,47.99999999999999
2014-04-15,17,37.99999999999999
2014-04-15,18,40.00000000000001
2014-04-15,19,33.99999999999999
2014-04-15,20,47.00000000000001
2014-04-15,21,54.000000000000014
2014-04-15,22,64.99999999999997
2014-04-15,23,40.999999999999986
2014-04-16,0,38.99999999999998
2014-04-16,1,35
2014-04-16,2,50.999999999999986
2014-04-16,3,54.000000000000014
2014-04-16,4,69.00000000000003
2014-04-16,5,58.999999999999986
2014-04-16,6,50.999999999999986
2014-04-16,7,45
2014-04-16,8,44.000000000000014
2014-04-16,9,52.00000000000001
2014-04-16,10,52.00000000000001
2014-04-16,11,47.00000000000001
2014-04-16,12,50.999999999999986
2014-04-16,13,84.99999999999997
2014-04-16,14,80.00000000000003
2014-04-16,15,61.99999999999999
2014-04-16,16,56.999999999999986
2014-04-16,17,56.00000000000001
2014-04-16,18,67.00000000000001
2014-04-16,19,96
2014-04-16,20,91.00000000000001
2014-04-16,21,84.00000000000001
2014-04-16,22,100.99999999999996
2014-04-16,23,134.00000000000003
2014-04-17,0,126.99999999999997
2014-04-17,1,123.00000000000003
2014-04-17,2,112.00000000000003
2014-04-17,3,109.00000000000004
2014-04-17,4,145
2014-04-17,5,124.00000000000004
2014-04-17,6,107.00000000000003
2014-04-17,7,109.00000000000004
2014-04-17,8,109.99999999999997
2014-04-17,9,116.00000000000003
2014-04-17,10,104.99999999999997
2014-04-17,11,93
2014-04-17,12,105.99999999999996
2014-04-17,13,102.99999999999999
2014-04-17,14,102.00000000000001
2014-04-17,15,100.99999999999996
2014-04-17,16,100.99999999999996
2014-04-17,17,117.00000000000004
2014-04-17,18,130.99999999999997
2014-04-17,19,127.99999999999997
2014-04-17,20,126.99999999999997
2014-04-17,21,141.00000000000003
2014-04-17,22,137.00000000000006
2014-04-17,23,151
2014-04-18,0,151.99999999999997
2014-04-18,1,148
2014-04-18,2,151
2014-04-18,3,155.99999999999994
2014-04-18,4,143
2014-04-18,5,141.00000000000003
2014-04-18,6,140.00000000000003
2014-04-18,7,150
2014-04-18,8,162
2014-04-18,9,170.99999999999994
2014-04-18,10,179
2014-04-18,11,193.00000000000003
2014-04-18,12,170.00000000000009
2014-04-18,13,166.99999999999997
2014-04-18,14,158
2014-04-18,15,158
2014-04-18,16,175.99999999999994
2014-04-18,17,162
2014-04-18,18,153.00000000000006
2014-04-18,19,128.99999999999997
2014-04-18,20,92.00000000000003
2014-04-18,21,82.99999999999999
2014-04-18,22,73.99999999999997
2014-04-18,23,86
2014-04-19,0,82.99999999999999
2014-04-19,1,84.00000000000001
2014-04-19,2,84.00000000000001
2014-04-19,3,77
2014-04-19,4,75
2014-04-19,5,63.999999999999986
2014-04-19,6,58.999999999999986
2014-04-19,7,58.999999999999986
2014-04-19,8,71.99999999999999
2014-04-19,9,69.00000000000003
2014-04-19,10,69.00000000000003
2014-04-19,11,56.00000000000001
2014-04-19,12,44.000000000000014
2014-04-19,13,47.99999999999999
2014-04-19,14,40.00000000000001
2014-04-19,15,45.99999999999999
2014-04-19,16,55.00000000000002
2014-04-19,17,56.999999999999986
2014-04-19,18,52.00000000000001
2014-04-19,19,55.00000000000002
2014-04-19,20,58.999999999999986
2014-04-19,21,67.00000000000001
2014-04-19,22,71.99999999999999
2014-04-19,23,78
2014-04-20,0,94.99999999999999
2014-04-20,1,104.99999999999997
2014-04-20,2,112.00000000000003
2014-04-20,3,127.99999999999997
2014-04-20,4,126.99999999999997
2014-04-20,5,127.99999999999997
2014-04-20,6,121.00000000000003
2014-04-20,7,84.00000000000001
2014-04-20,8,87.00000000000003
2014-04-20,9,63.999999999999986
2014-04-20,10,52.00000000000001
2014-04-20,11,30
2014-04-20,12,23.000000000000004
2014-04-20,13,22
2014-04-20,14,16.999999999999996
2014-04-20,15,22
2014-04-20,16,33.00000000000001
2014-04-20,17,42.99999999999999
2014-04-20,18,48.99999999999999
2014-04-20,19,56.00000000000001
2014-04-20,20,58.999999999999986
2014-04-20,21,69.00000000000003
2014-04-20,22,58.999999999999986
2014-04-20,23,71.99999999999999
2014-04-21,0,76.00000000000001
2014-04-21,1,89.99999999999997
2014-04-21,2,91.00000000000001
2014-04-21,3,89.99999999999997
2014-04-21,4,91.00000000000001
2014-04-21,5,65.99999999999997
2014-04-21,6,45.99999999999999
2014-04-21,7,48.99999999999999
2014-04-21,8,47.99999999999999
2014-04-21,9,45
2014-04-21,10,44.000000000000014
2014-04-21,11,38.99999999999998
2014-04-21,12,23.000000000000004
2014-04-21,13,26
2014-04-21,14,24.000000000000007
2014-04-21,15,25.000000000000004
2014-04-21,16,30
2014-04-21,17,44.000000000000014
2014-04-21,18,30
2014-04-21,19,31.999999999999986
2014-04-21,20,35.99999999999998
2014-04-21,21,42.99999999999999
2014-04-21,22,65.99999999999997
2014-04-21,23,68.00000000000001
2014-04-22,0,73.00000000000003
2014-04-22,1,89.99999999999997
2014-04-22,2,105.99999999999996
2014-04-22,3,102.00000000000001
2014-04-22,4,65.99999999999997
2014-04-22,5,64.99999999999997
2014-04-22,6,52.00000000000001
2014-04-22,7,68.00000000000001
2014-04-22,8,103.99999999999997
2014-04-22,9,84.00000000000001
2014-04-22,10,42
2014-04-22,11,35.99999999999998
2014-04-22,12,56.00000000000001
2014-04-22,13,50.999999999999986
2014-04-22,14,170.00000000000009
2014-04-22,15,87.00000000000003
2014-04-22,16,55.00000000000002
2014-04-22,17,107.00000000000003
2014-04-22,18,104.99999999999997
2014-04-22,19,65.99999999999997
2014-04-22,20,73.00000000000003
2014-04-22,21,76.00000000000001
2014-04-22,22,60.00000000000001
2014-04-22,23,63.999999999999986
2014-04-23,0,73.00000000000003
2014-04-23,1,81.00000000000001
2014-04-23,2,87.99999999999999
2014-04-23,3,97.99999999999999
2014-04-23,4,99.00000000000004
2014-04-23,5,99.00000000000004
2014-04-23,6,107.99999999999997
2014-04-23,7,128.99999999999997
2014-04-23,8,136.00000000000003
2014-04-23,9,151
2014-04-23,10,162
2014-04-23,11,163.99999999999994
2014-04-23,12,174.00000000000009
2014-04-23,13,185.00000000000009
2014-04-23,14,168
2014-04-23,15,154.00000000000003
2014-04-23,16,143
2014-04-23,17,138.99999999999994
2014-04-23,18,125.99999999999999
2014-04-23,19,97.99999999999999
2014-04-23,20,100.99999999999996
2014-04-23,21,71
2014-04-23,22,73.00000000000003
2014-04-23,23,80.00000000000003
2014-04-24,0,82.00000000000003
2014-04-24,1,76.00000000000001
2014-04-24,2,84.00000000000001
2014-04-24,3,89
2014-04-24,4,91.00000000000001
2014-04-24,5,96
2014-04-24,6,107.00000000000003
2014-04-24,7,109.00000000000004
2014-04-24,8,112.00000000000003
2014-04-24,9,118.99999999999997
2014-04-24,10,121.99999999999994
2014-04-24,11,125
2014-04-24,12,121.00000000000003
2014-04-24,13,127.99999999999997
2014-04-24,14,135.00000000000006
2014-04-24,15,136.00000000000003
2014-04-24,16,121.00000000000003
2014-04-24,17,117.00000000000004
2014-04-24,18,104.99999999999997
2014-04-24,19,100.00000000000003
2014-04-24,20,117.00000000000004
2014-04-24,21,118.00000000000003
2014-04-24,22,121.00000000000003
2014-04-24,23,140.00000000000003
2014-04-25,0,138.99999999999994
2014-04-25,1,136.00000000000003
2014-04-25,2,143
2014-04-25,3,155
2014-04-25,4,141.00000000000003
2014-04-25,5,109.99999999999997
2014-04-25,6,118.00000000000003
2014-04-25,7,124.00000000000004
2014-04-25,8,135.00000000000006
2014-04-25,9,155.99999999999994
2014-04-25,10,163.00000000000006
2014-04-25,11,166.99999999999997
2014-04-25,12,169.00000000000006
2014-04-25,13,176.99999999999997
2014-04-25,14,130.99999999999997
2014-04-25,15,102.00000000000001
2014-04-25,16,89.99999999999997
2014-04-25,17,96
2014-04-25,18,112.00000000000003
2014-04-25,19,100.99999999999996
2014-04-25,20,100.99999999999996
2014-04-25,21,103.99999999999997
2014-04-25,22,92.00000000000003
2014-04-25,23,55.00000000000002
2014-04-26,0,26.999999999999996
2014-04-26,1,30
2014-04-26,2,26.999999999999996
2014-04-26,3,21.000000000000004
2014-04-26,4,25.000000000000004
2014-04-26,5,23.000000000000004
2014-04-26,6,28.000000000000004
2014-04-26,7,29.000000000000004
2014-04-26,8,31
2014-04-26,9,37.99999999999999
2014-04-26,10,38.99999999999998
2014-04-26,11,61.00000000000001
2014-04-26,12,42
2014-04-26,13,47.00000000000001
2014-04-26,14,52.00000000000001
2014-04-26,15,47.00000000000001
2014-04-26,16,42
2014-04-26,17,47.99999999999999
2014-04-26,18,52.00000000000001
2014-04-26,19,47.99999999999999
2014-04-26,20,58.999999999999986
2014-04-26,21,47.99999999999999
2014-04-26,22,35
2014-04-26,23,40.999999999999986
2014-04-27,0,35.99999999999998
2014-04-27,1,40.999999999999986
2014-04-27,2,48.99999999999999
2014-04-27,3,58.999999999999986
2014-04-27,4,71.99999999999999
2014-04-27,5,80.00000000000003
2014-04-27,6,58.000000000000014
2014-04-27,7,45.99999999999999
2014-04-27,8,54.000000000000014
2014-04-27,9,42.99999999999999
2014-04-27,10,35
2014-04-27,11,38.99999999999998
2014-04-27,12,20
2014-04-27,13,78
2014-04-27,14,71.99999999999999
2014-04-27,15,84.00000000000001
2014-04-27,16,55.00000000000002
2014-04-27,17,77
2014-04-27,18,135.00000000000006
2014-04-27,19,76.00000000000001
2014-04-27,20,75
2014-04-27,21,97.99999999999999
2014-04-27,22,116.00000000000003
2014-04-27,23,105.99999999999996
2014-04-28,0,47.99999999999999
2014-04-28,1,36.99999999999999
2014-04-28,2,38.99999999999998
2014-04-28,3,37.99999999999999
2014-04-28,4,63.999999999999986
2014-04-28,5,73.00000000000003
2014-04-28,6,73.00000000000003
2014-04-28,7,80.00000000000003
2014-04-28,8,86
2014-04-28,9,105.99999999999996
2014-04-28,10,132
2014-04-28,11,100.99999999999996
2014-04-28,12,68.00000000000001
2014-04-28,13,50.999999999999986
2014-04-28,14,47.00000000000001
2014-04-28,15,40.999999999999986
2014-04-28,16,42
2014-04-28,17,48.99999999999999
2014-04-28,18,58.000000000000014
2014-04-28,19,62.99999999999998
2014-04-28,20,67.00000000000001
2014-04-28,21,71.99999999999999
2014-04-28,22,104.99999999999997
2014-04-28,23,86
2014-04-29,0,81.00000000000001
2014-04-29,1,92.00000000000003
2014-04-29,2,93
2014-04-29,3,104.99999999999997
2014-04-29,4,94
2014-04-29,5,91.00000000000001
2014-04-29,6,82.99999999999999
2014-04-29,7,96
2014-04-29,8,113.00000000000003
2014-04-29,9,121.00000000000003
2014-04-29,10,136.00000000000003
2014-04-29,11,132
2014-04-29,12,132.99999999999997
2014-04-29,13,136.00000000000003
2014-04-29,14,110.99999999999996
2014-04-29,15,105.99999999999996
2014-04-29,16,103.99999999999997
2014-04-29,17,97.99999999999999
2014-04-29,18,99.00000000000004
2014-04-29,19,89.99999999999997
2014-04-29,20,94.99999999999999
2014-04-29,21,104.99999999999997
2014-04-29,22,99.00000000000004
2014-04-29,23,102.00000000000001
2014-04-30,0,102.99999999999999
2014-04-30,1,89
2014-04-30,2,89
2014-04-30,3,94
2014-04-30,4,97.00000000000004
2014-04-30,5,100.00000000000003
2014-04-30,6,110.99999999999996
2014-04-30,7,114.99999999999999
2014-04-30,8,145.99999999999997
2014-04-30,9,155.99999999999994
2014-04-30,10,220.99999999999997
2014-04-30,11,170.00000000000009
2014-04-30,12,135.00000000000006
2014-04-30,13,97.99999999999999
2014-04-30,14,86
2014-04-30,15,81.00000000000001
2014-04-30,16,78.99999999999997
2014-04-30,17,153.00000000000006
2014-04-30,18,118.99999999999997
2014-04-30,19,94
2014-04-30,20,91.00000000000001
2014-04-30,21,89.99999999999997
2014-04-30,22,89.99999999999997
2014-04-30,23,87.00000000000003
2014-05-01,0,94
2014-05-01,1,97.00000000000004
2014-05-01,2,107.00000000000003
2014-05-01,3,112.00000000000003
2014-05-01,4,151.99999999999997
2014-05-01,5,128.99999999999997
2014-05-01,6,135.00000000000006
2014-05-01,7,135.00000000000006
2014-05-01,8,150
2014-05-01,9,162
2014-05-01,10,155
2014-05-01,11,143
2014-05-01,12,143.99999999999997
2014-05-01,13,158
2014-05-01,14,201.99999999999997
2014-05-01,15,143
2014-05-01,16,146.99999999999994
2014-05-01,17,136.00000000000003
2014-05-01,18,129.99999999999994
2014-05-01,19,68.00000000000001
2014-05-01,20,113.00000000000003
2014-05-01,21,54.000000000000014
2014-05-01,22,50.999999999999986
2014-05-01,23,47.99999999999999
2014-05-02,0,47.00000000000001
2014-05-02,1,44.000000000000014
2014-05-02,2,33.99999999999999
2014-05-02,3,28.000000000000004
2014-05-02,4,33.99999999999999
2014-05-02,5,33.99999999999999
2014-05-02,6,25.000000000000004
2014-05-02,7,26
2014-05-02,8,38.99999999999998
2014-05-02,9,52.00000000000001
2014-05-02,10,54.000000000000014
2014-05-02,11,50
2014-05-02,12,50
2014-05-02,13,60.00000000000001
2014-05-02,14,58.999999999999986
2014-05-02,15,48.99999999999999
2014-05-02,16,36.99999999999999
2014-05-02,17,31.999999999999986
2014-05-02,18,24.000000000000007
2014-05-02,19,16.999999999999996
2014-05-02,20,21.000000000000004
2014-05-02,21,26.999999999999996
2014-05-02,22,26.999999999999996
2014-05-02,23,42
2014-05-03,0,42
2014-05-03,1,55.00000000000002
2014-05-03,2,47.99999999999999
2014-05-03,3,40.00000000000001
2014-05-03,4,42
2014-05-03,5,38.99999999999998
2014-05-03,6,63.999999999999986
2014-05-03,7,87.99999999999999
2014-05-03,8,103.99999999999997
2014-05-03,9,121.99999999999994
2014-05-03,10,166.99999999999997
2014-05-03,11,116.00000000000003
2014-05-03,12,121.00000000000003
2014-05-03,13,113.00000000000003
2014-05-03,14,89.99999999999997
2014-05-03,15,58.999999999999986
2014-05-03,16,65.99999999999997
2014-05-03,17,94.99999999999999
2014-05-03,18,103.99999999999997
2014-05-03,19,117.00000000000004
2014-05-03,20,96
2014-05-03,21,50
2014-05-03,22,50
2014-05-03,23,47.99999999999999
2014-05-04,0,52.00000000000001
2014-05-04,1,38.99999999999998
2014-05-04,2,35
2014-05-04,3,50
2014-05-04,4,37.99999999999999
2014-05-04,5,40.999999999999986
2014-05-04,6,45.99999999999999
2014-05-04,7,50.999999999999986
2014-05-04,8,50.999999999999986
2014-05-04,9,58.999999999999986
2014-05-04,10,56.999999999999986
2014-05-04,11,56.00000000000001
2014-05-04,12,45.99999999999999
2014-05-04,13,50
2014-05-04,14,52.00000000000001
2014-05-04,15,48.99999999999999
2014-05-04,16,42.99999999999999
2014-05-04,17,42.99999999999999
2014-05-04,18,31.999999999999986
2014-05-04,19,26
2014-05-04,20,31
2014-05-04,21,31.999999999999986
2014-05-04,22,45.99999999999999
2014-05-04,23,97.99999999999999
2014-05-05,0,67.00000000000001
2014-05-05,1,82.00000000000003
2014-05-05,2,64.99999999999997
2014-05-05,3,84.99999999999997
2014-05-05,4,62.99999999999998
2014-05-05,5,47.99999999999999
2014-05-05,6,35.99999999999998
2014-05-05,7,44.000000000000014
2014-05-05,8,48.99999999999999
2014-05-05,9,35
2014-05-05,10,38.99999999999998
2014-05-05,11,52.00000000000001
2014-05-05,12,31
2014-05-05,13,38.99999999999998
2014-05-05,14,35.99999999999998
2014-05-05,15,33.00000000000001
2014-05-05,16,33.00000000000001
2014-05-05,17,37.99999999999999
2014-05-05,18,31.999999999999986
2014-05-05,19,38.99999999999998
2014-05-05,20,37.99999999999999
2014-05-05,21,33.99999999999999
2014-05-05,22,50
2014-05-05,23,58.999999999999986
2014-05-06,0,58.999999999999986
2014-05-06,1,56.00000000000001
2014-05-06,2,62.99999999999998
2014-05-06,3,71.99999999999999
2014-05-06,4,71
2014-05-06,5,75
2014-05-06,6,71
2014-05-06,7,61.00000000000001
2014-05-06,8,93
2014-05-06,9,97.00000000000004
2014-05-06,10,109.99999999999997
2014-05-06,11,94.99999999999999
2014-05-06,12,102.99999999999999
2014-05-06,13,123.00000000000003
2014-05-06,14,137.99999999999997
2014-05-06,15,110.99999999999996
2014-05-06,16,109.99999999999997
2014-05-06,17,107.99999999999997
2014-05-06,18,105.99999999999996
2014-05-06,19,107.99999999999997
2014-05-06,20,120.00000000000003
2014-05-06,21,154.00000000000003
2014-05-06,22,134.00000000000003
2014-05-06,23,132.99999999999997
2014-05-07,0,124.00000000000004
2014-05-07,1,125.99999999999999
2014-05-07,2,126.99999999999997
2014-05-07,3,132
2014-05-07,4,132
2014-05-07,5,135.00000000000006
2014-05-07,6,158.99999999999994
2014-05-07,7,151
2014-05-07,8,148
2014-05-07,9,140.00000000000003
2014-05-07,10,104.99999999999997
2014-05-07,11,84.99999999999997
2014-05-07,12,84.00000000000001
2014-05-07,13,114.00000000000001
2014-05-07,14,112.00000000000003
2014-05-07,15,110.99999999999996
2014-05-07,16,35.99999999999998
2014-05-07,17,12
2014-05-07,18,12
2014-05-07,19,14.999999999999998
2014-05-07,20,23.000000000000004
2014-05-07,21,24.000000000000007
2014-05-07,22,16
2014-05-07,23,62.99999999999998
2014-05-08,0,84.00000000000001
2014-05-08,1,93
2014-05-08,2,109.00000000000004
2014-05-08,3,127.99999999999997
2014-05-08,4,125
2014-05-08,5,125
2014-05-08,6,125.99999999999999
2014-05-08,7,136.00000000000003
2014-05-08,8,146.99999999999994
2014-05-08,9,94.99999999999999
2014-05-08,10,71.99999999999999
2014-05-08,11,63.999999999999986
2014-05-08,12,61.00000000000001
2014-05-08,13,58.000000000000014
2014-05-08,14,64.99999999999997
2014-05-08,15,61.99999999999999
2014-05-08,16,78.99999999999997
2014-05-08,17,73.99999999999997
2014-05-08,18,67.00000000000001
2014-05-08,19,80.00000000000003
2014-05-08,20,68.00000000000001
2014-05-08,21,62.99999999999998
2014-05-08,22,55.00000000000002
2014-05-08,23,70
2014-05-09,0,84.00000000000001
2014-05-09,1,64.99999999999997
2014-05-09,2,64.99999999999997
2014-05-09,3,70
2014-05-09,4,70
2014-05-09,5,75
2014-05-09,6,89.99999999999997
2014-05-09,7,91.00000000000001
2014-05-09,8,87.00000000000003
2014-05-09,9,80.00000000000003
2014-05-09,10,82.99999999999999
2014-05-09,11,78.99999999999997
2014-05-09,12,69.00000000000003
2014-05-09,13,70
2014-05-09,14,71.99999999999999
2014-05-09,15,73.99999999999997
2014-05-09,16,71
2014-05-09,17,47.99999999999999
2014-05-09,18,42.99999999999999
2014-05-09,19,45
2014-05-09,20,47.00000000000001
2014-05-09,21,56.00000000000001
2014-05-09,22,58.999999999999986
2014-05-09,23,58.999999999999986
2014-05-10,0,55.00000000000002
2014-05-10,1,50
2014-05-10,2,45.99999999999999
2014-05-10,3,40.00000000000001
2014-05-10,4,45.99999999999999
2014-05-10,5,47.00000000000001
2014-05-10,6,50
2014-05-10,7,45.99999999999999
2014-05-10,8,47.00000000000001
2014-05-10,9,55.00000000000002
2014-05-10,10,50.999999999999986
2014-05-10,11,62.99999999999998
2014-05-10,12,61.99999999999999
2014-05-10,13,63.999999999999986
2014-05-10,14,62.99999999999998
2014-05-10,15,62.99999999999998
2014-05-10,16,58.999999999999986
2014-05-10,17,70
2014-05-10,18,71
2014-05-10,19,69.00000000000003
2014-05-10,20,64.99999999999997
2014-05-10,21,54.000000000000014
2014-05-10,22,40.00000000000001
2014-05-10,23,42
2014-05-11,0,42
2014-05-11,1,47.99999999999999
2014-05-11,2,50.999999999999986
2014-05-11,3,56.999999999999986
2014-05-11,4,48.99999999999999
2014-05-11,5,45.99999999999999
2014-05-11,6,40.00000000000001
2014-05-11,7,38.99999999999998
2014-05-11,8,33.00000000000001
2014-05-11,9,26
2014-05-11,10,33.99999999999999
2014-05-11,11,22
2014-05-11,12,22
2014-05-11,13,21.000000000000004
2014-05-11,14,16
2014-05-11,15,16.999999999999996
2014-05-11,16,8.000000000000002
2014-05-11,17,16.999999999999996
2014-05-11,18,14.999999999999998
2014-05-11,19,20
2014-05-11,20,22
2014-05-11,21,30
2014-05-11,22,28.000000000000004
2014-05-11,23,35
2014-05-12,0,40.00000000000001
2014-05-12,1,45.99999999999999
2014-05-12,2,45
2014-05-12,3,47.00000000000001
2014-05-12,4,47.00000000000001
2014-05-12,5,56.999999999999986
2014-05-12,6,64.99999999999997
2014-05-12,7,71.99999999999999
2014-05-12,8,75
2014-05-12,9,82.00000000000003
2014-05-12,10,53.00000000000001
2014-05-12,11,21.000000000000004
2014-05-12,12,23.000000000000004
2014-05-12,13,23.000000000000004
2014-05-12,14,23.000000000000004
2014-05-12,15,23.000000000000004
2014-05-12,16,30
2014-05-12,17,29.000000000000004
2014-05-12,18,40.00000000000001
2014-05-12,19,52.00000000000001
2014-05-12,20,63.999999999999986
2014-05-12,21,64.99999999999997
2014-05-12,22,58.000000000000014
2014-05-12,23,54.000000000000014
2014-05-13,0,42
2014-05-13,1,42.99999999999999
2014-05-13,2,40.00000000000001
2014-05-13,3,50
2014-05-13,4,47.00000000000001
2014-05-13,5,56.999999999999986
2014-05-13,6,80.00000000000003
2014-05-13,7,107.99999999999997
2014-05-13,8,105.99999999999996
2014-05-13,9,97.99999999999999
2014-05-13,10,112.00000000000003
2014-05-13,11,103.99999999999997
2014-05-13,12,86
2014-05-13,13,82.00000000000003
2014-05-13,14,52.00000000000001
2014-05-13,15,42
2014-05-13,16,45
2014-05-13,17,33.99999999999999
2014-05-13,18,30
2014-05-13,19,30
2014-05-13,20,40.00000000000001
2014-05-13,21,35.99999999999998
